districtid,vaccinationratio,populationratio,ratioofratios
RJ_Bhilwara,0.9663813304609404,0.973008906102548,0.9931885765895456
BR_Gaya,0.9313663674565356,0.9374763408610206,0.9934825305576529
TG_Karimnagar,1.0012346866782118,1.0077993407060826,0.9934861497098505
KA_Dakshina Kannada,1.0140149240929754,1.019542598244539,0.9945782803375934
KA_Ballari,0.9786076123561226,0.9827697715517311,0.9957648685215087
HR_Panchkula,0.8694259982378492,0.8729807560756676,0.9959280226819681
RJ_Bharatpur,0.8763191225857966,0.8797765920252323,0.9960700597506502
CT_Durg,0.9847122961061902,0.9879139243125116,0.9967592032792235
AS_Dibrugarh,0.9578658367579436,0.9607751827968435,0.9969718763650506
AS_Nagaon,0.9599437244552158,0.9621599986658439,0.9976965637589369
OR_Gajapati,1.0407921962754951,1.0426078718334852,0.9982585249861992
HR_Yamunanagar,0.8766792288540292,0.8774875602658345,0.9990788115428548
WB_Dakshin Dinajpur,0.9551998212461695,0.9555272462987008,0.9996573357234976
RJ_Bundi,0.9247302088455268,0.9247799570309793,0.9999462053809944
AS_Tinsukia,0.9521556192076742,0.952173599850639,0.999981116213506
RJ_Hanumangarh,0.9064908938776237,0.9058446021409302,1.0007134686624681
KL_Ernakulam,1.0282129872574743,1.0267196523493771,1.0014544719239378
JH_Gumla,0.9948449749734264,0.9930655728144016,1.001791827456048
TG_Medak,0.9952189959128896,0.9916140850803989,1.003635396962114
HR_Ambala,0.8881769674295933,0.8846573342709156,1.0039785270774682
AS_Kamrup,0.9540662934900754,0.9494130084872588,1.0049012231359995
KA_Dharwad,0.9758496620306593,0.9707759019895306,1.00522649978304
GJ_Junagadh,0.9584233044368355,0.9532668354747657,1.0054092608388099
TG_Khammam,1.0168874842727627,1.0110669538486314,1.0057568199632827
JH_Koderma,0.9569799085171675,0.9504795464324033,1.0068390341582447
GJ_Amreli,0.9711525613693609,0.9638051537580621,1.0076233329762243
AS_Bongaigaon,0.9735931899641577,0.9658558131861699,1.008010902530538
WB_Birbhum,0.9637308351890246,0.9556451432783151,1.0084609773487383
KA_Uttara Kannada,0.9886702222751922,0.9788738406291996,1.010007808196913
BR_Araria,0.9309130524008505,0.9213459957507963,1.0103837827419635
ML_West Khasi Hills,0.989866838574508,0.9795111374958057,1.0105723158035522
RJ_Banswara,0.9909739144476087,0.9801455019752048,1.011047760205584
PB_Gurdaspur,0.9052383499219487,0.8953412330521509,1.0110540166189592
RJ_Sirohi,0.9511427655666367,0.9398836832755868,1.0119792294423187
HR_Sirsa,0.9085100203311066,0.8974848443117457,1.0122845261279212
AS_Lakhimpur,0.9800277653163912,0.9675064284824251,1.012941864224723
TN_Erode,1.0061254260868295,0.9929266073559035,1.0132928442375753
AR_Kurung Kumey,1.0459254143646408,1.0317754534622003,1.0137141864103854
UT_Dehradun,0.9145388105488387,0.9016990604114105,1.0142395070607815
HR_Fatehabad,0.9149265070935323,0.9016694928940568,1.0147027423063022
KL_Pathanamthitta,1.148487223561817,1.131703565502852,1.01483043667138
TN_Cuddalore,1.0033758222637676,0.9866737516362392,1.0169276527320512
AS_Jorhat,0.978034175710271,0.9616490512836631,1.0170385697409425
HR_Mahendragarh,0.9099544020608615,0.8947078585885568,1.017040806477722
BR_Sheikhpura,0.9456914039904516,0.9298120051070076,1.0170780747035166
AS_Sivasagar,0.9704379287549333,0.9535280779883778,1.0177339830435088
BR_Bhagalpur,0.8961764091494621,0.8801977887715445,1.0181534429894652
KA_Udupi,1.1145337071131025,1.0944601881056195,1.0183410225658622
MZ_Champhai,1.0023497887251365,0.9837350918154856,1.0189224691327188
KL_Wayanad,1.054876625252817,1.034982722737276,1.0192214827151185
AS_Nalbari,0.9668790283521478,0.9485538097907608,1.019319113341002
BR_Nawada,0.9580659821032471,0.9386809100979498,1.0206513968663478
UT_Nainital,0.9536843651453044,0.9337061900151115,1.0213966399107515
RJ_Ajmer,0.9718241884848023,0.9508203778458332,1.022090198241812
TN_Nilgiris,1.0656971943475892,1.041950003193176,1.0227911042580136
AS_Goalpara,0.9879666875369877,0.9641510095618089,1.024701190725302
HR_Karnal,0.9098805094538482,0.8870519686302826,1.0257352913142346
UT_Champawat,1.0054008641382621,0.9801563393708294,1.0257556103586878
UT_Pauri Garhwal,1.1312996911755042,1.1028458306943387,1.0258003971989913
KL_Thiruvananthapuram,1.1158900118340696,1.0872940004223364,1.0263001648134042
MH_Wardha,0.9710377623124908,0.9461448117477202,1.026309873769522
CT_Rajnandgaon,1.0425634907545638,1.014974012099285,1.0271824483448746
OR_Koraput,1.0605422195034488,1.0324524277079414,1.0272068630395563
UT_Uttarkashi,0.9842683269417968,0.9578402937181563,1.0275912731975931
HR_Hisar,0.8980646734898731,0.87205038419343,1.0298311769227693
HP_Una,1.0058793320228798,0.9764460051878707,1.0301433224967171
PY_Mahe,1.2202702702702704,1.1844016089432168,1.030284205168429
MH_Bhandara,1.0125170552292817,0.9823193288413264,1.030741252361973
AS_Morigaon,0.9973858354717706,0.9673708674183347,1.031027364027964
MH_Gondia,1.0303204046376784,0.9990915329663187,1.0312572678687815
AS_Sonitpur,0.9866428846020683,0.9555871304517514,1.0324991339467238
BR_Nalanda,0.9524054385922672,0.9222028509211387,1.0327504817849573
CT_Surguja,1.0117434388483513,0.9778967739448123,1.0346116950227806
BR_Supaul,0.9624985788764191,0.9294631704958871,1.0355424608840682
KL_Thrissur,1.1472886266187259,1.1078322459434764,1.035615844203602
BR_Banka,0.9397749296491242,0.9067441947635737,1.0364278426884916
RJ_Rajsamand,1.0264828009583602,0.9895396661844466,1.0373336572917407
RJ_Sikar,0.9833332871728259,0.9471654339304286,1.0381853601775906
KL_Alappuzha,1.1437480220303133,1.1001883250324238,1.0395929460500373
RJ_Churu,0.977050065405088,0.9397543953755114,1.0396866140909868
UT_Chamoli,1.0593421441060926,1.0186761241500895,1.0399204604799508
HR_Kurukshetra,0.9235340756317005,0.8878675319388778,1.0401710192228069
AP_Visakhapatnam,1.0465641281863978,1.0059698631545975,1.0403533609888687
KL_Kottayam,1.0816350827780215,1.0392165975240863,1.0408177519056145
KA_Kodagu,1.061036080875238,1.019311163549496,1.0409344259317688
OR_Kandhamal,1.080006020205314,1.0367278334189947,1.0417449839690265
BR_Begusarai,0.9323106388800219,0.894888560019392,1.0418175854877605
KA_Shivamogga,1.041156343414314,0.9976328191334773,1.043626796799488
HR_Bhiwani,0.9255280233157825,0.8858864714678679,1.0447478916595607
UT_Rudraprayag,1.1655872363952295,1.1143827068915864,1.0459487832922956
RJ_Nagaur,0.9946675574263046,0.9499465019969641,1.047077446293374
MZ_Kolasib,1.0019550655427711,0.9561722354256955,1.0478813632323185
KA_Raichur,1.0481062040319897,0.9997822730896796,1.0483344546537838
BR_Arwal,0.972918912519239,0.9280571779134353,1.0483394080380553
JK_Udhampur,0.9121855091242846,0.8699963609898108,1.048493476554861
HP_Chamba,1.034517499273889,0.9863768559620388,1.0488055280503286
TN_Madurai,1.0388137742726857,0.9903712802371477,1.0489134681126238
RJ_Karauli,0.9044909951424355,0.8608670574078116,1.0506744187261405
UT_Bageshwar,1.1472490083584317,1.0904557373357142,1.0520821424274214
CT_Mahasamund,1.0714114737094071,1.0172276728773535,1.05326614904094
RJ_Dholpur,0.8911395573820506,0.845821980365549,1.053578150093612
KL_Kollam,1.1750392975021704,1.1134263268985252,1.0553363694706857
HP_Hamirpur,1.1562001859723698,1.0950292532362833,1.055862373133229
UT_Pithoragarh,1.077680624814992,1.0201708273089685,1.0563727132422756
KA_Belagavi,1.0281602853605496,0.9725698423854435,1.0571583042702188
KA_Tumakuru,1.0427176162055758,0.9835568646092016,1.0601498029500112
UT_Tehri Garhwal,1.1419207977022303,1.077047243830247,1.060232783885391
BR_Vaishali,0.9511288760170463,0.8947978758874188,1.0629538822650435
TN_Tiruchirappalli,1.0812839976007778,1.0131052352908116,1.0672968216282046
AS_Dhemaji,1.0186729301233117,0.9534091200259645,1.0684531002761646
KA_Davanagere,1.0405047772047011,0.9723205596107056,1.0701252451365368
HR_Jind,0.932496583606582,0.8711651795356561,1.0704015788413588
BR_Madhepura,0.9751698952048269,0.9108823464835871,1.0705772254445576
HP_Kangra,1.0865426356589147,1.0118479971116094,1.0738200191733605
HR_Kaithal,0.9468591579509915,0.8814331973737441,1.0742267942394113
KA_Chikkaballapura,1.045032235630911,0.9720789331858456,1.0750487434245404
TN_Kanyakumari,1.096458899317426,1.019090079829869,1.075919509981368
KA_Bidar,1.0308085190992107,0.956320743339861,1.0778899509166853
KA_Mysuru,1.0622712371072969,0.9853975919555438,1.0780128201847903
RJ_Jhunjhunu,1.0247961530928895,0.9500436172775519,1.0786832672267708
OR_Ganjam,1.0617833849001945,0.9834730763740025,1.0796262860747716
BR_Lakhisarai,0.974874311419018,0.9016272596870873,1.0812387280275346
PY_Karaikal,1.1335439851386309,1.047071332903925,1.0825852542394456
BR_Samastipur,0.9867282685038955,0.9110135726274807,1.0831103928101136
KA_Chitradurga,1.0552674872223209,0.9735622464598028,1.083924002866407
KA_Chikkamagaluru,1.0951566753671431,1.008324773835114,1.0861150135206619
LA_Kargil,0.8823362249476518,0.8101433438323584,1.089111243911216
KA_Yadgir,1.0782272130766293,0.9891806094567606,1.0900205713381013
HP_Mandi,1.101292912929335,1.0073223374459157,1.0932874929803338
TN_Thanjavur,1.1320659967721143,1.0347238197047401,1.0940755158174968
KA_Haveri,1.0412457615767992,0.9504497465597562,1.095529527306086
KA_Koppal,1.08347844166645,0.9858099284781534,1.099074385808908
AN_Nicobars,0.8555987369443769,0.7774883002846529,1.100465095913503
WB_Purba Medinipur,1.0326275629026547,0.9377173616281483,1.1012140812981375
BR_Sheohar,0.9861827477198131,0.8929827243540743,1.1043693464878097
AP_Krishna,1.0959926667040614,0.992347097414411,1.104444875749324
KA_Gadag,1.0864340630810205,0.9818969481352404,1.1064644463396192
KA_Hassan,1.120441680715366,1.0102832854457617,1.1090371352832982
BR_Saharsa,1.0090038841483928,0.9060474902073259,1.1136324475856205
BR_Darbhanga,1.0151017987744613,0.9113992627972829,1.113783870812988
TN_Thiruvarur,1.141888994863628,1.017378525051341,1.1223836229548916
AP_East Godavari,1.1306303905158903,1.00580615234223,1.1241036733400178
BR_Sitamarhi,1.0181833424933162,0.8985554986213796,1.1331335060054466
RJ_Dungarpur,1.1259827691728261,0.9935221928066478,1.1333242249898658
KA_Ramanagara,1.1060310593808187,0.9755842980394447,1.1337114195088243
BR_Khagaria,1.0071468043362966,0.8860742306395439,1.1366393124979672
AP_S.P.S. Nellore,1.1198629045277908,0.9850024179925437,1.136913863429996
TN_Vellore,1.1490291599972162,1.0066040063455555,1.141490747854989
AP_Guntur,1.148211318880468,1.0027744075957552,1.145034526393041
TN_Dharmapuri,1.085685768370332,0.9460637502373102,1.1475820398974161
TN_Salem,1.1027829013672061,0.9544862371468776,1.155368048745902
AP_Chittoor,1.151962910179297,0.9969648895514505,1.1554698889121184
KA_Chamarajanagara,1.1493418080224735,0.992833311533273,1.1576382406503847
AP_West Godavari,1.169680451049721,1.003628650152322,1.1654514355206949
AP_Vizianagaram,1.1886371680878183,1.0185281327137774,1.1670145673058636
AR_Tawang,0.8352903840050777,0.714418030256252,1.1691899541021809
BR_Madhubani,1.0851668348525203,0.926481756638116,1.1712770673328936
AP_Prakasam,1.1586969470504538,0.9812918862304084,1.1807872492470508
AP_Y.S.R. Kadapa,1.1727637248667544,0.9854764195878568,1.1900474750651309
AP_Anantapur,1.1645659699399675,0.9768262940816035,1.1921935117797724
TN_Dindigul,1.1904577364407383,0.9980563177536547,1.1927761141977693
KA_Mandya,1.2014273096992418,0.9951374732759907,1.2072978276500286
TN_Virudhunagar,1.224925826679055,1.0070992416108562,1.216291082415855
AP_Srikakulam,1.2510132758984014,1.0146362404582714,1.2329672704509034
TN_Sivaganga,1.238675734083425,1.0026275961906586,1.2354295241718838
TN_Pudukkottai,1.2892192211878852,1.0149018660637361,1.2702895366505533
AP_Kurnool,1.257830062532363,0.9877448660693489,1.2734361936375296
TN_Viluppuram,1.2788338655365619,0.9869228219590894,1.2957789981976655
TN_Thoothukkudi,1.419622198432158,1.0232757355023752,1.3873310479068452
TN_Tiruvannamalai,1.3866333362066487,0.9944145469374677,1.394421813796983
TN_Ramanathapuram,1.4147315499059556,0.982610619080125,1.4397682280600248
